id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
nk-111124503775,naukri,https://www.naukri.com/job-listings-web-developer-intern-yoursdesk-bizcon-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-111124503775,,Web Developer Intern,Yoursdesk Bizcon,"Kolkata, Mumbai, India",,,,,,,,False,,,,,,,https://www.naukri.com/yoursdesk-bizcon-jobs-careers-124326084,https://img.naukimg.com/logo_images/groups/v1/11072402.gif,,,,,,,,,,,Work from office
nk-070126503321,naukri,https://www.naukri.com/job-listings-web-developer-intern-innovexis-bengaluru-2-to-7-years-070126503321,,Web Developer Intern,Innovexis,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/innovexis-jobs-careers-125320848,https://img.naukimg.com/logo_images/groups/v1/12134080.gif,,,,,,,,,,,Work from office
nk-191118500591,naukri,https://www.naukri.com/job-listings-web-developer-intern-swipestudio-bengaluru-2-to-5-years-191118500591,,Web Developer Intern,Swipestudio,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/swipestudio-jobs-careers-4341074,https://img.naukimg.com/logo_images/groups/v1/3528992.gif,,,,,,,,,,,Work from office
nk-030225500435,naukri,https://www.naukri.com/job-listings-web-developer-intern-2-blubirch-bengaluru-2-to-3-years-030225500435,,WEB Developer Intern (2),Blubirch,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/blubirch-jobs-careers-3607312,https://img.naukimg.com/logo_images/groups/v1/2256006.gif,,,,,,,,3.2,83.0,,Work from office
nk-291025502019,naukri,https://www.naukri.com/job-listings-website-designer-developer-nextwave-creators-bengaluru-2-to-7-years-291025502019,,Website Designer / Developer,Nextwave Creators,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/nextwave-creators-jobs-careers-123855219,https://img.naukimg.com/logo_images/groups/v1/8087007.gif,,,,,,,,,,,Work from office
nk-301225504953,naukri,https://www.naukri.com/job-listings-web-development-internship-teachmint-bengaluru-0-to-1-years-301225504953,,Web Development Internship,Teachmint,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/teachmint-jobs-careers-6177384,https://img.naukimg.com/logo_images/groups/v1/5496710.gif,,,,,,,,3.8,261.0,,Work from office
nk-160525501891,naukri,https://www.naukri.com/job-listings-web-development-intern-corporate-web-solutions-bengaluru-0-to-1-years-160525501891,,Web Development Intern,Corporate Web Solutions,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/corporate-web-solutions-jobs-careers-124748413,https://img.naukimg.com/logo_images/groups/v1/11727281.gif,,,,,,,,,,,Work from office
nk-100724500415,naukri,https://www.naukri.com/job-listings-web-dev-executive-intern-rr-campus-pesu-bengaluru-0-to-3-years-100724500415,,Web Dev Executive Intern - RR Campus,PES University,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/pes-university-jobs-careers-2762364,https://img.naukimg.com/logo_images/groups/v1/2147806.gif,,,,,,,,3.6,71.0,,Work from office
nk-250821501643,naukri,https://www.naukri.com/job-listings-react-js-front-end-developer-trade-brains-bengaluru-2-to-7-years-250821501643,,React JS ( Front - End ) Developer,Trade Brains,"Bengaluru, India",,,,,,,,False,,,,,,,https://www.naukri.com/trade-brains-jobs-careers-5427004,https://img.naukimg.com/logo_images/groups/v1/4538074.gif,,,,,,,,3.4,35.0,,Work from office
gd-1010030229070,glassdoor,https://www.glassdoor.co.in/job-listing/j?jl=1010030229070,,Image Processing Intern,SatSure Analytics India,Bengaluru,2026-02-11,,,,,,,False,,,organic,,"KaleidEO, a subsidiary of SatSure, is an upstream leader in Earth Observation, building a full\-stack company from India. As an *analytics\-first* payload innovator, we specialize in building next\-generation, high\-resolution, multispectral payloads with edge computing and wide coverage capabilities.
Rooted in SatSure’s legacy of building applications across sectors like Utilities, Agriculture, Aviation, BFSI, and Climate Action, KaleidEO also provides end\-to\-end EO solutions—from payload development and launch to mission operations and data analytics.
We are looking for a motivated **Image Processing Intern** to support processing and analysis of optical imagery. The intern will assist in preparing, analyzing, and validating image data, working closely with engineering and data teams.
This role is designed for students or fresh graduates who want practical exposure to real\-world image processing and geospatial data in a satellite/remote sensing environment.**Responsibilities \-*** Assist in basic image processing tasks (preprocessing, visualization, quality checks)
* Work with geospatial imagery and metadata
* Support automation using Python scripts
* Help validate processed outputs and generate simple reports
* Collaborate with senior engineers on data analysis tasks

**Qualifications*** Currently pursuing or recently completed a degree in **Engineering, Physics, Mathematics, Computer Science, Remote Sensing, or related fields**
* Basic understanding of:

* + Image processing concepts
	+ Geospatial data fundamentals
	+ Linear algebra and basic mathematics
	+ Physics fundamentals (especially optics or signals preferred)
* Introductory exposure to **deep learning / machine learning concepts**
* Basic Python programming skills

**Preferred Skills*** Familiarity with:
	+ Fourier analysis or frequency\-domain concepts
	+ Advanced geospatial tools or workflows (QGIS, GDAL, etc.)
* Practical experience with deep learning frameworks (PyTorch / TensorFlow)
* Prior academic or personal projects in image processing or computer vision
* Interest in satellite imagery or remote sensing

**What You’ll Gain*** Hands\-on experience with real optical imagery
* Exposure to geospatial image processing workflows
* Mentorship from experienced engineers
* Opportunity to build practical skills in Python, image analysis, and data pipelines

**Selection Process**
Resume shortlisting
Technical interview**Additional Details****Duration:** 3\-6 months**Location:** Bangalore",,https://www.glassdoor.co.in/Overview/W-EI_IE4629454.htm,https://media.glassdoor.com/sql/4629454/satsure-squareLogo-1703741931203.png,,,,,,,,,,,
in-86f32999b0b56152,indeed,https://in.indeed.com/viewjob?jk=86f32999b0b56152,https://jobs.smartrecruiters.com/Wabtec/3743990011629125-sr-data-scientist,Sr Data Scientist,Wabtec,"KA, IN",2026-02-11,fulltime,,,,,,False,,,,,"**Job Description**  

It’s not just about your career or job title… It’s about who you are and the impact you will make on the world. Because whether it’s for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you’re in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.

 **Who are we?**

  



Wabtec Corporation is a leading global provider of equipment, systems, digital solutions, and value\-added services for freight and transit rail as well as the mining, marine, and industrial markets. Drawing on nearly four centuries of collective experience across Wabtec, GE Transportation, and Faiveley Transport, the company has grown to become One Wabtec, with unmatched digital expertise, technological innovation, and world\-class manufacturing and services, enabling the digital\-rail\-and\-transit ecosystems.  

  

Wabtec is focused on performance that drives progress and unlocks our customers’ potential by delivering innovative and lasting transportation solutions that move and improve the world. We are lifelong learners obsessed with making things better to drive exceptional results. Wabtec has approximately 27K employees in facilities throughout the world. Visit our website to learn more!

 **Who will you be working with?**


This role is an integral part of the Wabtec IT Data \& Analytics (DnA) Team. As a Sr. Data Scientist, you will be a key member of the DS / AI Development team, working closely with both Wabtec IT DNA team and Business stakeholders to provide solutions for complex data challenges by delivering predictive, prescriptive models and AI / Gen AI solutions to the needs of various Wabtec Business Units and Functions.

**How will you make a difference?**

We are seeking a collaborative and highly motivated Sr. Data Scientist to extend our team's success and enhance customer experience through impactful AI and machine learning solutions. As a member of the Wabtec IT Data \& Analytics (DnA) Team, you will be responsible for:

* Participate in all stages of agile / scrum to design, develop, test, deploy and support data science / AI models, which are integrated with different applications. Apply new ideas and follow data flow patterns that can deliver products to show ease of use, faster and smarter ways.
* Works closely with the TPM of the scrum team to service the needs of the Business teams to deliver solutions. Collaborate well with the DnA team \& with cross\-functional business users.
* Key responsibility is the development of AI based solutions for different use cases based on business requirements.
* Deliver on data science / AI projects, ensuring they meet business requirements and deliver on time
* Proven ability to work independently with cross functional teams on medium scale projects and handling business interactions
* Align data flows, design, architecture with business requirements and prepare data for data science models
* Mentor interns or assist data engineers \& peers on technical competencies if required.
* Generating information and insights from data sets and identifying trends \& patterns, preparing reports for quick validations.
* Research and experiment with new AI tools, frameworks, and techniques as needed

 **What do we want to know about you?**

You must have:


The minimum qualifications for this role include:

* B.Tech or M.Tech in Information Technology (IT), Computer Science, or Engineering from an accredited college or university
* 6\+ years of mandatory experience in Data Science, AI / ML and Python.
* Demonstrable expertise in the area of Machine Learning, Deep Learning, Image Processing, NLP, predictive \& forecasting models.
* Hand\-on experience on complete ML pipeline, data preprocessing, training and deployment of ML models.
* Strong programming skills in Python, LLM, ML Flow, Deep Learning, PyTorch /TensorFlow, AWS AI tech\-stack (Bedrock Services, Foundation models, Textract, Kendra etc.) to build/manage and analyze large datasets
* Good understanding or experience of working with AWS Bedrock.
* Strong experience with advance SQL and good to have experience in Pyspark.
* Good understanding or experience of working in AWS/any other cloud platform.
* Good to have experience on Dataiku but optional.
* Exposure to Industrial engineering domain is preferred
* Flexible and Quick learner
* Critical thinking, decision making, troubleshooting and problem\-solving skills
* Uses teamwork skills to achieve goals, solve problems, and manage conflict
* Ability to support multiple initiatives simultaneously and work in a fast\-paced environment
* Excellent verbal \& written communication skills, including communicating technical issues to non\-technical audiences

 *We would love it if you had:*

* Highly self\-motivated with the ability to work independently, passionate about business \& attention to details
* Creative, willing to understand, asking questions
* Ability to acquire any specialized domain knowledge required to be more effective in all required activities
* Ability to operate in a fast\-paced environment with a sense of urgency, ownership, and accountability
* Adaptable/Flexible: being open to change in response to new information, different or unexpected circumstances, and having the ability to navigate ambiguous situations
* Ability to break down problems and estimate time for development tasks
* Ability to make basic technology choices based on experience
* Effectiveness and Efficiency, and Accountability
* Experience in analytical storytelling and stellar communications skills
* Good understanding or experience of working with FastApi

 **What will your typical day look like?**

* Collaborate daily with D\&A\- AA \& AI scrum team and interact often with Architecture team for reviews and technical recommendations.
* Engage with internal stakeholders and the DNA team to understand business needs, provide project updates, and align AI initiatives with deliverables
* Work closely with business stakeholders and the DS Manager to define project goals and success criteria for the assigned project(s)
* Design, develop, and deploy AI \& Generative AI solutions on the AWS Data Lake platform.
* Conduct data preprocessing, analysis, and model development, including fine\-tuning LLMs, image processing, NLP, and algorithm optimization for cost\-effective, high\-performance solutions.
* Test and measure the impact of new AI/GenAI features and analyze experiment results to provide data\-driven recommendations.
* Explore data trends, identify insights, and integrate AI\-powered solutions into business workflows for improved efficiency.

 **What about the physical demands of the job?**

  

* Ability to operate a laptop or desktop and to sit for extended periods of time
* Concentrate for long periods of time
* Work independently and as part of a team
* Manage multiple projects simultaneously
* Meet deadlines under pressure


You may also be asked to perform other duties outside of your function or trade, for which adequate training will be provided if necessary.

 **Our Commitment to Embrace Diversity:**

  



Wabtec is a global company that invests not just in our products, but also our people by embracing diversity and inclusion. We care about our relationships with our employees and take pride in celebrating the variety of experiences, expertise, and backgrounds that bring us together. At Wabtec, we aspire to create a place where we all belong and where diversity is welcomed and appreciated.

  

To fulfill that commitment, we rely on a culture of leadership, diversity, and inclusion. We aim to employ the world’s brightest minds to help us create a limitless source of ideas and opportunities. We have created a space where everyone is given the opportunity to contribute based on their individual experiences and perspectives and recognize that these differences and diverse perspectives make us better.

  

We believe in hiring talented people of varied backgrounds, experiences, and styles… People like you! Wabtec Corporation is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or expression, or protected Veteran status. If you have a disability or special need that requires accommodation, please let us know.

 **Additional Information** **What could you accomplish in a place that puts People First?**


At Wabtec, it’s not just about a job \- it’s about the impact you make. When our people come together, we’re Expanding the Possible by continuously improving what we do and how we do it \- for our clients and each other.


If you’re ready to revolutionize how the world moves for future generations, Wabtec is the place for you.  



**Who are we?**


Wabtec is a leading global provider of equipment, systems, digital solutions, and value\-added services for the freight and transit rail sectors. Drawing on more than 150 years of experience, we are leading the way in safety, efficiency, reliability, innovation, and productivity. Whether it’s freight, transit, ports, logistics, mining, industrial, or marine, our expertise, technologies, and people together – are accelerating the future of transportation. With roots that date back to George Westinghouse, Thomas Edison, and Louis Faiveley, Wabtec has always built technologies and implemented solutions for a variety of sectors that are critical to meeting the needs of customers and governments alike.


Our global team of about 30,000 employees worldwide delivers performance that moves the world forward. We’re lifelong learners, obsessed with better. Learn more at www.WabtecCorp.com.

**Culture powers us and the possibilities.**


We believe the best ideas come from a mix of experiences and backgrounds. At Wabtec, we strive every day to create a place where everyone belongs. We’re building a culture where leadership, inclusion and your unique perspective fuel progress.

  

We’re proud to be an Equal Opportunity Employer. We welcome talent of all backgrounds, experiences, and identities, including race, gender, age, disability, veteran status and more.


Need accommodation? Just let us know \- we’ve got you.",Transport And Freight,https://in.indeed.com/cmp/Wabtec,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e7f0b6cc3dc9e66547444fe9073fd63c,http://www.wabtec.com,"30 Isabella Street
Pittsburgh, PA 15212 - USA","10,000+",$5B to $10B (USD),"Wabtec is a global supplier of value-added, technology-based products and services for freight rail, passenger transit and related markets.",,,,,,
